transaction_id,timestamp_sec,amount,mcc,mcc_risk_weight,is_decline,hour_of_day_sin,hour_of_day_cos,card_type,device_risk_score,velocity,geo_distance_km,card_age_days,failed_attempts_24h,user_agent_category,provisioning_channel,nfc_tap_latency_ms,bnpl_bureau_inquiries,raas_dispute_score,bopis_pickup_delay_min,is_fraud,attack_vector,fraud_subtype
TX_LEG_HN_017402,1144437.7708324776,76.95,7399,0.9,0,0.9997,0.0263,mastercard,0.1863,1.12,39.33,290.0,0,standard_browser,0,0.0,0,0.0482,0.0,1,adversarial_amount_structuring,label_noise_undetected
TX_LEG_STD_026119,1144461.337731589,227.71,4121,0.35,0,0.9997,0.0246,mastercard,0.0438,2.08,37.32,1659.0,0,standard_browser,1,0.0,1,0.0232,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017403,1144482.3774386717,57.54,5968,0.8,0,0.9997,0.0231,visa,0.3357,1.72,41.75,1083.0,0,standard_browser,1,0.0,0,0.1722,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017404,1144494.5042846098,144.24,5968,0.8,1,0.9998,0.0222,amex,0.1669,1.78,13.31,561.0,0,standard_browser,0,0.0,0,0.0382,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026120,1144516.618295845,378.06,5999,0.85,0,0.9998,0.0206,mastercard,0.01,1.14,105.1,414.0,0,standard_browser,1,41.4,0,0.0225,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017405,1144541.5971824748,154.2,5969,0.82,1,0.9998,0.0188,visa,0.2688,1.81,25.05,276.0,0,standard_browser,0,41.3,2,0.1123,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017406,1144559.3872429642,135.12,5968,0.8,1,0.9998,0.0175,visa,0.1411,1.46,32.95,239.0,0,standard_browser,1,0.0,0,0.0274,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026121,1144576.6031275569,1060.32,5311,0.4,0,0.9999,0.0162,visa,0.2126,1.21,42.46,408.0,0,standard_browser,0,73.7,0,0.0976,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026122,1144588.4687420109,852.03,5311,0.4,0,0.9999,0.0154,visa,0.01,0.97,60.45,609.0,0,standard_browser,1,47.4,0,0.183,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026123,1144614.570900097,1820.19,5311,0.4,0,0.9999,0.0135,visa,0.01,1.32,11.73,437.0,0,standard_browser,0,78.9,0,0.0206,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017407,1144713.0275861498,37.58,5999,0.85,0,1.0,0.0063,visa,0.2413,1.94,21.23,242.0,0,standard_browser,1,43.2,0,0.0641,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017408,1144754.533444236,117.97,5968,0.8,0,1.0,0.0033,visa,0.3928,1.2,48.57,270.0,0,standard_browser,0,83.9,0,0.0334,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026124,1144832.2646010462,952.01,5311,0.4,0,1.0,-0.0023,visa,0.01,1.26,19.68,40.0,0,standard_browser,0,0.0,0,0.1485,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026125,1144851.852366469,596.66,7399,0.9,0,1.0,-0.0038,mastercard,0.0327,1.74,20.0,732.0,0,standard_browser,0,0.0,1,0.0128,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026126,1144876.6107768316,258.49,5999,0.85,0,1.0,-0.0056,visa,0.0264,1.37,84.69,1079.0,0,standard_browser,0,47.6,0,0.0274,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026127,1144901.7349212908,261.44,5816,0.88,0,1.0,-0.0074,visa,0.1246,0.81,25.88,222.0,0,standard_browser,0,0.0,0,0.0846,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017409,1144912.3556578138,85.89,5816,0.88,0,1.0,-0.0082,amex,0.1763,1.23,43.44,135.0,0,standard_browser,1,68.5,0,0.1379,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026128,1144922.9316521892,410.87,5999,0.85,0,1.0,-0.0089,mastercard,0.1538,1.64,11.4,1016.0,0,standard_browser,0,0.0,0,0.012,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026129,1144941.7284828643,496.08,7399,0.9,0,0.9999,-0.0103,visa,0.202,1.56,31.57,1037.0,0,standard_browser,0,57.2,0,0.0369,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017410,1144964.062836775,79.11,5968,0.8,0,0.9999,-0.0119,visa,0.01,0.3,20.91,272.0,0,standard_browser,0,0.0,1,0.0568,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026130,1144988.4581172075,649.92,5812,0.15,0,0.9999,-0.0137,visa,0.087,0.78,0.1,194.0,0,standard_browser,0,0.0,0,0.1336,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026131,1145004.1551551633,307.89,5812,0.15,0,0.9999,-0.0148,visa,0.1833,1.27,2.94,428.0,0,standard_browser,0,73.1,0,0.3621,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017411,1145033.4735793106,64.19,5968,0.8,0,0.9999,-0.017,visa,0.1693,0.76,0.1,544.0,0,standard_browser,0,0.0,0,0.084,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017412,1145042.874868062,172.1,5969,0.82,0,0.9998,-0.0177,mastercard,0.1669,1.7,1.29,150.0,0,standard_browser,2,0.0,0,0.1651,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026132,1145057.7073967224,453.83,5999,0.85,0,0.9998,-0.0187,visa,0.2063,0.84,13.16,155.0,0,standard_browser,0,0.0,0,0.0714,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026133,1145069.8640768938,654.06,5812,0.15,0,0.9998,-0.0196,mastercard,0.1556,0.49,1.19,748.0,1,standard_browser,0,0.0,0,0.0944,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026134,1145071.5784007746,361.43,4121,0.35,0,0.9998,-0.0197,visa,0.1008,0.72,70.16,93.0,0,standard_browser,0,58.4,1,0.1743,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017413,1145102.0754089537,143.6,5999,0.85,0,0.9998,-0.022,visa,0.1471,0.99,6.6,179.0,0,standard_browser,2,52.2,2,0.0992,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026135,1145137.5877913414,383.95,7399,0.9,0,0.9997,-0.0245,mastercard,0.0271,0.92,63.61,266.0,0,standard_browser,0,75.8,0,0.0003,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017414,1145145.498227107,84.82,5999,0.85,0,0.9997,-0.0251,mastercard,0.1251,1.55,32.73,541.0,1,standard_browser,1,59.4,0,0.0366,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017415,1145153.3048676783,72.39,5999,0.85,0,0.9997,-0.0257,mastercard,0.0658,2.02,17.66,168.0,0,standard_browser,0,0.0,0,0.0256,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026136,1145167.7981535085,626.44,5311,0.4,0,0.9996,-0.0267,visa,0.07,0.63,22.51,343.0,0,standard_browser,0,0.0,0,0.0177,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017416,1145189.2947637178,86.67,5999,0.85,0,0.9996,-0.0283,visa,0.2026,2.07,25.75,1481.0,1,standard_browser,0,69.3,0,0.256,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017417,1145247.1238296116,203.83,5999,0.85,0,0.9995,-0.0325,visa,0.4562,0.46,4.96,49.0,0,standard_browser,0,48.4,0,0.1021,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026137,1145268.9067555515,337.32,5812,0.15,0,0.9994,-0.0341,visa,0.1271,1.49,31.27,2707.0,2,standard_browser,0,47.2,0,0.0192,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017418,1145276.2446400276,97.2,5816,0.88,0,0.9994,-0.0346,amex,0.1422,0.72,28.01,300.0,0,standard_browser,2,50.4,1,0.0571,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026138,1145291.6925461607,549.19,5311,0.4,0,0.9994,-0.0357,mastercard,0.2173,1.33,86.2,287.0,1,standard_browser,0,68.9,0,0.0323,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017419,1145295.7879280013,38.95,7399,0.9,0,0.9994,-0.036,mastercard,0.3034,2.09,7.89,493.0,0,standard_browser,0,65.6,0,0.0176,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017420,1145300.0266200055,63.73,5968,0.8,0,0.9993,-0.0364,mastercard,0.1625,1.08,17.54,186.0,0,standard_browser,1,0.0,0,0.0636,226.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017421,1145319.6121091477,10.22,5999,0.85,0,0.9993,-0.0378,amex,0.0391,1.23,6.88,69.0,1,standard_browser,0,0.0,1,0.1321,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017422,1145396.629838765,48.13,5999,0.85,1,0.9991,-0.0434,visa,0.0668,1.73,0.1,375.0,0,standard_browser,0,22.2,3,0.1137,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026139,1145397.7636527966,883.83,5816,0.88,0,0.9991,-0.0435,visa,0.0706,1.24,12.25,250.0,0,standard_browser,1,31.3,0,0.071,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017423,1145419.6800119104,59.8,5816,0.88,0,0.999,-0.045,visa,0.2394,2.65,10.28,181.0,0,standard_browser,0,0.0,0,0.0415,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017424,1145472.198297507,55.17,5969,0.82,0,0.9988,-0.0489,mastercard,0.1702,0.61,55.15,1023.0,0,standard_browser,1,0.0,1,0.1996,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017425,1145494.0187882013,33.02,5999,0.85,0,0.9987,-0.0504,mastercard,0.1053,1.22,12.45,722.0,0,standard_browser,2,0.0,0,0.1257,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017426,1145537.8195048436,75.88,5999,0.85,0,0.9986,-0.0536,mastercard,0.2856,1.13,10.21,523.0,0,standard_browser,2,29.8,1,0.1239,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017427,1145549.2971623247,83.61,5999,0.85,0,0.9985,-0.0545,mastercard,0.1362,1.21,8.51,752.0,0,standard_browser,1,65.1,3,0.0791,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_BOT_000377,1145564.579101928,86.37,4121,0.35,0,0.9985,-0.0556,mastercard,0.1124,4.49,20.2,417.0,0,residential_proxy_bot,0,0.0,0,0.0243,0.0,1,high_velocity_bot,high_velocity_bot
TX_LEG_STD_026140,1145572.066306838,813.36,5311,0.4,0,0.9984,-0.0561,mastercard,0.1055,1.54,35.13,228.0,0,standard_browser,0,0.0,0,0.0042,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017428,1145599.4971105712,135.18,5969,0.82,0,0.9983,-0.0581,mastercard,0.0631,1.35,12.15,793.0,0,standard_browser,0,80.0,0,0.0205,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017429,1145601.6917699648,228.61,5999,0.85,0,0.9983,-0.0583,amex,0.1555,1.66,64.9,187.0,0,standard_browser,0,56.8,0,0.087,126.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026141,1145666.0648466842,254.77,5311,0.4,0,0.998,-0.0629,visa,0.0561,1.91,28.89,1458.0,0,standard_browser,0,0.0,0,0.0257,0.0,1,adversarial_model_poisoning,label_noise_undetected
TX_LEG_STD_026142,1145709.6943459555,595.17,5812,0.15,0,0.9978,-0.0661,mastercard,0.01,0.91,8.24,3650.0,0,standard_browser,0,0.0,0,0.003,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026143,1145734.7129683644,116.82,5999,0.85,0,0.9977,-0.0679,visa,0.3626,4.18,31.74,292.0,1,standard_browser,0,0.0,0,0.0271,0.0,1,adversarial_rl_adaptive_bot,label_noise_undetected
TX_LEG_STD_026144,1145735.0304572133,207.35,5311,0.4,0,0.9977,-0.0679,mastercard,0.0774,1.1,51.45,364.0,0,standard_browser,0,0.0,0,0.006,0.0,0,legitimate,legitimate_standard
TX_FRD_BOPIS_000266,1145761.9781819626,142.35,5912,0.12,0,0.9976,-0.0699,amex,0.3473,3.93,59.41,66.0,0,automated_script,0,0.0,0,0.0577,23.0,1,adversarial_surrogate_probing,bopis_mule_laundering
TX_LEG_HN_017430,1145766.945028683,289.05,5816,0.88,0,0.9975,-0.0703,visa,0.1277,1.2,4.28,74.0,0,standard_browser,1,0.0,1,0.1261,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017431,1145789.0494589715,224.22,5816,0.88,0,0.9974,-0.0719,visa,0.3502,2.09,15.8,495.0,0,standard_browser,0,0.0,0,0.0732,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017432,1145804.2963550831,22.66,5968,0.8,0,0.9973,-0.073,visa,0.1209,1.24,7.27,1760.0,0,standard_browser,1,0.0,0,0.048,307.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017433,1145806.5996182528,156.03,7399,0.9,0,0.9973,-0.0731,amex,0.0699,1.44,4.83,2575.0,0,standard_browser,0,31.7,2,0.06,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026145,1145807.7418212332,411.77,5812,0.15,0,0.9973,-0.0732,mastercard,0.0576,1.13,98.17,1929.0,0,standard_browser,1,0.0,0,0.0417,0.0,1,adversarial_model_poisoning,label_noise_undetected
TX_LEG_STD_026146,1145871.191212851,565.19,5999,0.85,0,0.997,-0.0778,visa,0.0331,0.93,13.2,134.0,0,standard_browser,0,0.0,2,0.1264,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026147,1145941.4370379925,1273.03,5311,0.4,0,0.9966,-0.0829,visa,0.2097,0.66,16.48,219.0,0,standard_browser,1,0.0,1,0.0314,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017434,1145965.2523669733,66.93,5969,0.82,0,0.9964,-0.0846,visa,0.153,1.26,22.98,156.0,0,standard_browser,0,0.0,0,0.0193,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017435,1146002.6329464305,263.7,5816,0.88,0,0.9962,-0.0873,mastercard,0.2086,0.46,0.1,118.0,0,standard_browser,1,0.0,0,0.0295,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017436,1146011.7322530102,50.49,5816,0.88,0,0.9961,-0.088,visa,0.2531,0.95,21.74,106.0,0,standard_browser,0,0.0,0,0.0938,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017437,1146045.2160102732,23.22,5816,0.88,0,0.9959,-0.0904,mastercard,0.0879,1.48,12.77,567.0,0,standard_browser,0,0.0,0,0.1103,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017438,1146087.6093743904,183.48,5968,0.8,0,0.9956,-0.0935,visa,0.3335,1.28,36.27,255.0,0,standard_browser,1,0.0,1,0.0483,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017439,1146095.934466827,109.59,5969,0.82,0,0.9956,-0.0941,amex,0.232,2.26,17.67,586.0,0,standard_browser,0,0.0,3,0.0844,383.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017440,1146108.6336298967,101.58,5969,0.82,0,0.9955,-0.095,visa,0.1218,0.78,13.35,547.0,0,standard_browser,0,0.0,2,0.1304,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026148,1146129.256907361,192.97,5816,0.88,0,0.9953,-0.0965,mastercard,0.0129,0.46,101.25,658.0,0,standard_browser,0,0.0,0,0.0433,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017441,1146136.8868721055,104.71,5968,0.8,0,0.9953,-0.0971,visa,0.3437,1.65,11.11,473.0,0,standard_browser,2,82.6,3,0.0744,313.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026149,1146201.1376699263,664.72,5311,0.4,0,0.9948,-0.1017,mastercard,0.2296,1.83,0.1,259.0,0,standard_browser,0,0.0,0,0.024,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017442,1146222.8723972284,24.97,5999,0.85,0,0.9947,-0.1033,mastercard,0.1656,2.06,18.49,519.0,0,standard_browser,0,0.0,0,0.013,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026150,1146267.5157382977,405.92,7399,0.9,0,0.9943,-0.1065,mastercard,0.0261,1.47,50.78,236.0,0,standard_browser,1,0.0,1,0.0966,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017443,1146296.0687930912,129.92,5816,0.88,0,0.9941,-0.1086,mastercard,0.1718,0.92,0.1,1986.0,0,standard_browser,2,0.0,1,0.0657,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026151,1146316.556533882,550.24,5816,0.88,0,0.9939,-0.1101,amex,0.0571,0.72,10.99,73.0,0,standard_browser,0,0.0,0,0.1105,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026152,1146341.6174767204,633.05,4121,0.35,0,0.9937,-0.1119,visa,0.3316,1.66,17.81,961.0,0,standard_browser,0,0.0,0,0.0365,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017444,1146372.3511288445,30.23,5816,0.88,0,0.9935,-0.1141,mastercard,0.2074,1.53,49.32,721.0,0,standard_browser,0,0.0,1,0.116,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026153,1146402.0650596118,402.66,5311,0.4,0,0.9932,-0.1162,mastercard,0.0522,0.69,35.98,355.0,0,standard_browser,1,0.0,1,0.0126,275.0,0,legitimate,legitimate_standard
TX_LEG_STD_026154,1146468.474191035,1389.39,5999,0.85,0,0.9926,-0.121,visa,0.0119,0.89,62.41,2021.0,0,standard_browser,1,0.0,0,0.1025,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026155,1146513.8256190498,284.09,5311,0.4,0,0.9922,-0.1243,visa,0.0661,1.19,31.17,277.0,0,standard_browser,0,0.0,1,0.0481,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026156,1146515.5770652778,919.1,5816,0.88,0,0.9922,-0.1244,mastercard,0.0627,1.16,10.81,230.0,0,standard_browser,0,0.0,1,0.0434,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026157,1146598.655990101,209.21,5999,0.85,0,0.9915,-0.1304,visa,0.1263,1.28,79.72,242.0,0,standard_browser,0,0.0,0,0.0453,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026158,1146611.2617872213,452.0,5812,0.15,1,0.9913,-0.1313,visa,0.2639,1.2,24.82,555.0,0,standard_browser,0,0.0,0,0.1028,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026159,1146627.6978370473,219.94,5311,0.4,0,0.9912,-0.1325,visa,0.0411,1.51,70.62,75.0,0,standard_browser,1,0.0,0,0.02,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026160,1146635.1943502016,334.48,5999,0.85,0,0.9911,-0.1331,visa,0.1796,0.86,78.43,1391.0,0,standard_browser,1,0.0,0,0.1097,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017445,1146645.477444473,16.55,7399,0.9,0,0.991,-0.1338,visa,0.1318,1.57,0.1,192.0,0,standard_browser,0,0.0,1,0.1671,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026161,1146662.185597119,713.78,5311,0.4,0,0.9908,-0.135,mastercard,0.1187,0.94,0.1,188.0,0,standard_browser,0,0.0,0,0.0454,0.0,1,legitimate,label_noise_undetected
TX_LEG_HN_017446,1146668.0249651459,144.37,7399,0.9,0,0.9908,-0.1354,visa,0.1005,1.36,11.36,366.0,0,standard_browser,0,0.0,3,0.0093,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026162,1146699.2769500953,196.66,5999,0.85,0,0.9905,-0.1377,visa,0.1231,1.33,41.06,219.0,0,standard_browser,1,0.0,0,0.0217,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026163,1146728.5173204562,535.54,5812,0.15,0,0.9902,-0.1398,visa,0.0907,0.76,0.61,357.0,0,standard_browser,1,79.4,0,0.1177,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026164,1146736.382626262,338.83,5311,0.4,0,0.9901,-0.1404,visa,0.01,0.75,27.94,151.0,0,standard_browser,1,0.0,0,0.0545,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026165,1146836.552184097,349.23,4121,0.35,0,0.9891,-0.1476,mastercard,0.219,1.17,81.1,246.0,0,standard_browser,0,0.0,0,0.1115,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026166,1146866.5456698402,305.45,5311,0.4,0,0.9887,-0.1497,visa,0.015,1.48,64.09,1170.0,0,standard_browser,1,0.0,0,0.0409,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017447,1146871.122644482,387.68,5816,0.88,0,0.9887,-0.15,mastercard,0.1704,2.16,7.85,147.0,0,standard_browser,1,0.0,3,0.0546,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_BINEN_000187,1146873.82548595,4.88,7399,0.9,1,0.9886,-0.1502,mastercard,0.4907,1.27,3006.5,486.0,3,headless_chrome_bot,0,0.0,0,0.0736,0.0,1,distributed_bin_enumeration,distributed_bin_enumeration
TX_LEG_HN_017448,1146937.5067975405,140.94,5999,0.85,0,0.9879,-0.1548,visa,0.2838,1.61,28.21,669.0,0,standard_browser,0,33.1,0,0.0992,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_ATO_000452,1146941.6957768733,301.97,5411,0.1,0,0.9879,-0.1551,mastercard,0.276,1.55,353.55,88.0,1,spoofed_mobile_browser,0,0.0,0,0.1278,0.0,1,account_takeover,account_takeover
TX_LEG_STD_026167,1146967.8603879367,228.11,5816,0.88,0,0.9876,-0.157,visa,0.1271,0.81,78.65,64.0,1,standard_browser,1,0.0,0,0.0023,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026168,1146973.3610268652,471.76,5816,0.88,0,0.9875,-0.1574,mastercard,0.0133,1.06,69.99,136.0,0,standard_browser,0,64.6,1,0.0272,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017449,1147076.1392563616,70.89,5999,0.85,0,0.9863,-0.1648,visa,0.1171,1.96,17.81,408.0,1,standard_browser,0,0.0,0,0.0699,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017450,1147078.5404385123,50.09,5999,0.85,0,0.9863,-0.1649,mastercard,0.0696,1.8,18.13,180.0,0,standard_browser,0,32.8,2,0.0794,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017451,1147139.806313927,386.03,7399,0.9,0,0.9856,-0.1693,visa,0.2627,1.22,34.61,103.0,1,standard_browser,1,0.0,0,0.0925,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017452,1147232.6297816974,145.98,5999,0.85,0,0.9844,-0.176,mastercard,0.1679,0.86,21.24,559.0,0,standard_browser,0,74.3,0,0.011,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026169,1147272.4544780406,470.7,5999,0.85,0,0.9839,-0.1788,visa,0.2552,0.95,54.09,644.0,2,standard_browser,1,48.9,0,0.0765,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026170,1147274.8571734212,439.67,5999,0.85,0,0.9838,-0.179,visa,0.015,2.18,12.85,248.0,0,standard_browser,0,0.0,1,0.0224,173.0,0,legitimate,legitimate_standard
TX_LEG_HN_017453,1147327.5626676441,184.19,7399,0.9,1,0.9832,-0.1828,visa,0.1944,1.08,28.11,358.0,0,standard_browser,1,83.3,0,0.1207,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017454,1147333.807427354,51.71,5816,0.88,0,0.9831,-0.1832,mastercard,0.2136,1.01,0.1,1257.0,1,standard_browser,1,0.0,1,0.1044,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017455,1147363.595559791,193.65,7399,0.9,0,0.9827,-0.1854,mastercard,0.0749,1.2,0.1,275.0,0,standard_browser,1,67.5,0,0.1881,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026171,1147370.802839326,375.97,5311,0.4,0,0.9826,-0.1859,mastercard,0.0451,0.87,66.48,450.0,0,standard_browser,0,0.0,0,0.0619,0.0,0,legitimate,legitimate_standard
TX_FRD_WALLET_000301,1147400.6307585735,417.27,5812,0.15,0,0.9822,-0.188,mastercard,0.1625,1.91,219.07,85.0,1,spoofed_mobile_browser,3,0.0,0,0.0012,0.0,1,adversarial_device_spoofing,wallet_push_provisioning_hijack
TX_LEG_HN_017456,1147420.7229172785,73.73,5816,0.88,0,0.9819,-0.1894,visa,0.1771,1.3,39.83,102.0,0,standard_browser,0,0.0,0,0.1414,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_017457,1147422.6404827721,23.16,5816,0.88,0,0.9819,-0.1896,visa,0.1207,1.66,5.9,130.0,0,standard_browser,0,68.0,0,0.0116,50.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026172,1147462.663915615,790.4,5999,0.85,0,0.9813,-0.1924,visa,0.1787,1.35,81.53,953.0,1,standard_browser,1,0.0,0,0.1134,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026173,1147520.1283107589,307.28,5812,0.15,0,0.9805,-0.1965,mastercard,0.3662,1.27,105.81,370.0,0,standard_browser,0,0.0,0,0.0606,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026174,1147524.318309301,346.62,5999,0.85,0,0.9804,-0.1968,visa,0.2606,1.02,123.46,1956.0,0,standard_browser,0,0.0,0,0.0179,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_017458,1147669.6046991197,78.58,5816,0.88,1,0.9783,-0.2072,visa,0.1188,1.75,20.48,1821.0,1,standard_browser,1,0.0,3,0.035,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026175,1147715.8703855462,259.39,5816,0.88,0,0.9776,-0.2105,visa,0.1389,1.46,0.1,217.0,0,standard_browser,1,0.0,0,0.0591,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026176,1147732.14105691,617.86,5311,0.4,0,0.9774,-0.2116,visa,0.1117,1.01,19.34,462.0,0,standard_browser,0,53.7,1,0.1236,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026177,1147737.3702616398,628.15,7399,0.9,0,0.9773,-0.212,mastercard,0.0191,1.33,38.24,262.0,1,standard_browser,0,0.0,0,0.0597,182.0,0,legitimate,legitimate_standard
TX_LEG_HN_017459,1147771.8973030676,45.99,7399,0.9,0,0.9767,-0.2144,amex,0.419,0.86,2.06,899.0,0,standard_browser,0,0.0,0,0.1467,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_026178,1147780.3359623575,598.96,5311,0.4,0,0.9766,-0.215,mastercard,0.0357,1.23,46.7,447.0,0,standard_browser,0,45.0,0,0.0227,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_026179,1147794.5542780976,1702.52,5311,0.4,0,0.9764,-0.2161,visa,0.0511,0.92,23.43,855.0,0,standard_browser,0,77.2,0,0.0145,0.0,0,legitimate,legitimate_standard
